model,term,estimate,std_error,p_value,ci_lower,ci_upper,n,r_squared,adjusted_r_squared
population_weighted,C(StateAbbr)[T.TN],0.24539759138496817,0.05789842102365585,2.2510242122456676e-05,0.13191877141686603,0.3588764113530703,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,C(StateAbbr)[T.TX],0.013884451013430206,0.05179709655294936,0.7886572761786691,-0.08763599273409432,0.11540489476095474,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,C(StateAbbr)[T.UT],-0.35198727372582306,0.06123925833858476,9.04447034185917e-09,-0.4720140145093934,-0.23196053294225272,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,C(StateAbbr)[T.VA],0.08418972303121337,0.05296374453103984,0.11193115207368491,-0.019617308736004965,0.1879967547984317,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,C(StateAbbr)[T.VT],-1.81195628228875,0.08535451061601379,5.199450267364475e-100,-1.9792480490141788,-1.6446645155633213,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,C(StateAbbr)[T.WA],-0.0206649092792281,0.05239283449687649,0.6932691839055414,-0.12335297794107375,0.08202315938261753,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,C(StateAbbr)[T.WI],-2.7287792736007255,0.06276094868737324,0.0,-2.8517884726635434,-2.6057700745379075,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,C(StateAbbr)[T.WV],-1.480443589989651,0.06629469997318248,1.8371201256712217e-110,-1.6103788143029771,-1.350508365676325,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,C(StateAbbr)[T.WY],-2.235704183152632,0.09205430226855214,2.7030673831371165e-130,-2.416127300220958,-2.055281066084306,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,NO_AC_PE_centered,0.016986213111021102,0.0016082867075077859,4.485503788434749e-26,0.013834029087491338,0.020138397134550866,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,hot_days_90f_centered,0.0024061541186548067,0.00040463112534860375,2.738739877499965e-09,0.0016130916859476313,0.003199216551361982,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,heat90_ac_interaction,0.0002724956817006379,3.645399158238153e-05,7.717012777542337e-14,0.00020104717110644378,0.00034394419229483197,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,poverty_percent,-0.006345115077113002,0.001985977361566064,0.0013985099143929288,-0.010237559179894367,-0.002452670974331636,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,age65_percent,0.09373784768320588,0.0007891254112885948,0.0,0.09219119029779488,0.09528450506861688,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,renter_percent,-0.01975209570509491,0.00037733182326565753,0.0,-0.02049165248891643,-0.01901253892127339,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,no_vehicle_percent,0.026264993852820693,0.0009473756197126178,3.592353388316898e-169,0.024408171758352647,0.02812181594728874,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,OBESITY_CrudePrev,0.05765834325803163,0.001792264240000297,4.540188343774811e-227,0.054145569896852,0.06117111661921126,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,LPA_CrudePrev,0.4624343651805856,0.002267407361065953,0.0,0.45799032841461534,0.4668784019465559,77125.0,0.8895653970654815,0.8894865858292984
population_weighted,ACCESS2_CrudePrev,-0.10468776577751689,0.0019577976842322506,0.0,-0.10852497872762802,-0.10085055282740575,77125.0,0.8895653970654815,0.8894865858292984
